chat_user;dialog_str;line;request_text;result;sure_topic;type
6950e722f48d95668e9b98c5; driver\n12/28/25\n\nUnknown, 1:26 PM:\n12/28/25\n\nUnknown, 1:25 PM:\n12/28/25\n\nUnknown, 12:21 PM:\n12/28/25\n\nUnknown, 11:56 AM:\n12/25/25\n\nUnknown, 4:29 PM:\n12/24/25\n\nUnknown, 3:41 PM:\n12/24/25\n\nUnknown, 3:37 PM:\nWhy didnot come ride my account;organisations/yandex/lines/taxi-intl-nepal-driver;"12/28/25

Unknown, 1:26 PM:
12/28/25

Unknown, 1:25 PM:
12/28/25

Unknown, 12:21 PM:
12/28/25

Unknown, 11:56 AM:
12/25/25

Unknown, 4:29 PM:
12/24/25

Unknown, 3:41 PM:
12/24/25

Unknown, 3:37 PM:
Why didnot come ride my account";en;Drugoe;drivers
6935f853f48d95668eec443c; driver\nKlent oldiga keldm 5 ta chamadoni borakan dastafka tarifini caqirishini soradm. Atkaz qvordi;intl_uzb_driver;Klent oldiga keldm 5 ta chamadoni borakan dastafka tarifini caqirishini soradm. Atkaz qvordi;uz;Otzyv_o_passajire_Dostavka_ili_Negabaritnyj_gruz;drivers
69568d31f48d95668e9ad8c7; driver\nNimaga bunday qiladi kilentlar shuncha joydan dim 3kmdan yana kutdim 11 minut chiqmadi nima qilish kerak bundaylarni men yoqilgi sarflab bordim ku\n\n driver\nMana\n\n operator\nAssalomu alaykum!\n\nXabar berganingiz uchun rahmat. Bunday vaziyatga duch kelganingizdan afsusdaman — vaqtingizni behuda sarfladingiz. Endi bu foydalanuvchi bizning nazoratimiz ostida. Agar bekor qilish davom etsa, u boshqa xizmatdan foydalana olmaydi.\n\nIlgari, shunga o'xshash vaziyatda sizga promokod berilgan edi. Afsuski, biz ularni har bir bekor qilishdan keyin bera olmaymiz, lekin men ushbu foydalanuvchiga albatta chora ko'raman.\n\n driver\nMen shuncha vaqtim ketdi benzin ketdi\n\n driver\nKim qoplab beradi\n\n operator\nSoʻrovingiz asosida maʼlumotni tekshiryapman, ammo bunga biroz vaqt talab etilishi mumkin. Hammasini aniqlab, darhol siz bilan bogʻlanaman.\n\n driver\n2 soat ichida 2 marta shunday bolyapdi agar kuni boyi 5 ta shunday bolsa nima qilaman 2 soat vaqtni bekor ketadiku\n\n driver\nKampensatsiya beringla\n\n operator\nXabar berganingiz uchun rahmat. Bu safar uchun buyurtmalar uchun Ustuvorlik ballari yechilmagan.\n\nBu foydalanuvchi haqidagi sharhlarni nazorat ostiga olamiz. Agar u tez-tez buyurtma berib, aytilgan joyga chiqmayotgan boʻlsa, uning xizmatdan foydalanish imkoniyatini cheklaymiz.\n\n driver\nXudodan qorqingla;intl_uzb_driver;Xudodan qorqingla;uz;Otzyv_o_passajire_Ukazal_nepravil_nyj_adres;drivers
693706aef48d95668e7824e6; driver\nThis the customer problem he is not on the destination\n\n driver\nOn stand high way road;taxi_intl_uae_driver;This the customer problem he is not on the destination;en;Otzyv_o_passajire_Ne_vysel_ili_otmenil_na_polputi;drivers
6945413af48d95668e9dc0d0; driver\nKlent chiqmadi\n\n driver\nAtmen qildi;intl_uzb_driver;Atmen qildi;uz;Otzyv_o_passajire_Ne_vysel_ili_otmenil_na_polputi;drivers
69450015f48d95668e53d14a; driver\nअब कम्पनीको अफिसमै जाउँ भने अफिसमा जानु कि यहाँ काम गर्नु काम पनि बर्बाद हुन्छ अफिसमा जाँदा;organisations/yandex/lines/taxi-intl-nepal-driver;अब कम्पनीको अफिसमै जाउँ भने अफिसमा जानु कि यहाँ काम गर्नु काम पनि बर्बाद हुन्छ अफिसमा जाँदा;ne;Drugoe;drivers
693ed30ef48d95668e676dec; driver\nkilet basqa jerde eken manjil duris emes eken;taxi_intl_krk_driver;kilet basqa jerde eken manjil duris emes eken;kk;Drugoe;drivers
69535038f48d95668e8d025f; driver\nНе болып кеткен мына буйырпашылар 5 минут куттим оширип тасладыгл буйыртпаны;intl_uzb_driver;Не болып кеткен мына буйырпашылар 5 минут куттим оширип тасладыгл буйыртпаны;kk;Otzyv_o_passajire_Ne_vysel_ili_otmenil_na_polputi;drivers
69493ecff48d95668e8d7885; driver\nPatver chem stanum;intl_arm_driver;Patver chem stanum;hy;Drugoe;drivers
69343842f48d95668e10cb2d;;organisations/yandex/lines/taxi-prod-intl-partner-urdu;MERI GARI KA NUMBER Z-9066 HAI PBUT MAIN PHOTHP CHEK CELER KARTA HAI HU TO 29066 SHOW HO JATA HAI OR MERI GARI SUZKI KHYBER HAI OR SUZKI ALLTO  AIA JATI HAI;ur;Drugoe;drivers
6932d380f48d95668ee31e30; driver\nBa...\n\n driver\nAtkaz\n\n driver\nNiimga ya;intl_uzb_driver;Atkaz;uz;Drugoe;drivers
6954e245f48d95668ed760e7; driver\nनमस्कार10497352 उहाँले मलाई म्यासेज गर्नुभयो फोन गर्नु भनेर मैले फोन गरे। उहाँले भन्नुहुन्छ ५ मिनेटमा आइपुग्नुपर्छ मैले भने म्यापमा नौ मिनेट देखाइरहेको छ। म आउँदैछु भने र उहाँले क्यान्सिल गर्नुभयो मेरो अङ्क घट्यो। कस्टमरले भनेकै समयमा म्यापमा देखाएको भन्दा छिटो पुग्न सकिँदैन नि;organisations/yandex/lines/taxi-intl-nepal-driver;नमस्कार10497352 उहाँले मलाई म्यासेज गर्नुभयो फोन गर्नु भनेर मैले फोन गरे। उहाँले भन्नुहुन्छ ५ मिनेटमा आइपुग्नुपर्छ मैले भने म्यापमा नौ मिनेट देखाइरहेको छ। म आउँदैछु भने र उहाँले क्यान्सिल गर्नुभयो मेरो अङ्क घट्यो। कस्टमरले भनेकै समयमा म्यापमा देखाएको भन्दा छिटो पुग्न सकिँदैन नि;ne;Drugoe;drivers
693e0d6cf48d95668edd589f; driver\nManda\n\n driver\nIshgacha bogan yozu\n\n driver\nChiqmayapti;intl_uzb_driver;Chiqmayapti;uz;Drugoe;drivers
6936a7bdf48d95668e0d703d; driver\nمرحبا\n\n driver\nعندي مشكله في نظام م يطلع موقع ابد\n\n driver\nليش\n\n operator\nمرحباً،\n\nشكراً لتواصلك معنا. تم استلام استفسارك، وهو قيد المراجعة حالياً. سيقوم أحد ممثلي خدمة العملاء بالتواصل معك قريباً.\n\nنحرص على معالجة جميع الاستفسارات وحلها خلال 24 ساعة.\n\nشكراً لكم على صبركم.\n\n operator\nمعك جوليا من فريق دعم التطبيق.\n\nشكراً لك على صبرك. أنا أبحث بالفعل في مشكلتك وعلى وشك الحصول على كافة التفاصيل اللازمة لمساعدتك بأفضل طريقة ممكنة، يُرجى البقاء على تواصل معي لفترة إضافية بسيطة.\n\n operator\nنحن بصدد اكتشاف الخطأ الذي حدث بالفعل. نأسف لأن الأمر يستغرق وقتًا طويلاً، وسنحاول حل المشكلة في أسرع وقت ممكن.\n\nمن فضلك لا تتردد في إبلاغي إذا كان بإمكاني المساعدة في أي شيء آخر.\n\n driver\nاتمنى تشوف لنا حل;organisations/yandex/lines/taxi-intl-oman-drivers;اتمنى تشوف لنا حل;ar;Drugoe;drivers
694e83f2f48d95668e16c4d6; driver\nNe kilentje kelsem otkaz basip jiberdi\n\n driver\nTagi dastapki kilip ber deydi\n\n driver\nNege yandeks telefon almaydi;intl_uzb_driver;Tagi dastapki kilip ber deydi;kk;Drugoe;drivers
6953a67bf48d95668ed84e09; driver\nEs arten amachum em vor der het ashxatum em\n\n driver\nU inchvor harcov dezem di.umm\n\n driver\nCtesutyun;intl_arm_driver;Ctesutyun;hy;Drugoe;drivers
694ba389f48d95668eb6986e; driver\nБарев дзес ..балансис гумар ка узумем анем ...парк чи патасханум ..вонц карам анем?\n\n operator\nԲարև ձեզ։\n\nՄենք ստացել ենք ձեր հաղորդագրությունը․ կաշխատենք պատասխանել հնարավորինս արագ։\n\n driver\nСпасумем\n\n operator\nԱրդեն ստուգում եմ ձեր հարցին առնչվող տեղեկությունները, բայց կարող է մի փոքր ժամանակ պահանջվել։ Կկապվեմ ձեզ հետ անմիջապես, հենց որ ամեն ինչ իմանամ։\n\n driver\nЛав спасумем\n\n operator\nԱրդեն ստուգում եմ մանրամասները: Անմիջապես կկապվեմ ձեզ հետ, երբ ամեն ինչ պարզեմ: Շնորհակալություն սպասելու համար։\n\n driver\nЛав;intl_arm_driver;Лав;ru;Drugoe;drivers
6945037ff48d95668eaf0578; driver\nБарев дез эт вор мекен гнаател рейтингам ичела инч амарен гнаател 1 инчен ншел ?;intl_arm_driver;Барев дез эт вор мекен гнаател рейтингам ичела инч амарен гнаател 1 инчен ншел ?;hy;Drugoe;drivers
6932719ff48d95668e0fbd04; driver\nОхирги бекор болган буйуртмага чора куришларизни сорайман манзилга 50 метр колганда бекор килворди;intl_uzb_driver;Охирги бекор болган буйуртмага чора куришларизни сорайман манзилга 50 метр колганда бекор килворди;uz;Drugoe;drivers
694cfa61f48d95668ec72508; driver\nПочему нет заказа;intl_ru_driver;Почему нет заказа;ru;Raspredelenie_zakazov;drivers
6938e70ef48d95668e24df19; driver\nBarev dzez anardaraci gnahatakan en indz erek nshanakel xndrum em veranayeq es voch meki het konflikt chem unecel;intl_arm_driver;Barev dzez anardaraci gnahatakan en indz erek nshanakel xndrum em veranayeq es voch meki het konflikt chem unecel;hy;Drugoe;drivers
694784cbf48d95668e9e506e;;taxi_intl_africa_dr_eng;"От: driver@taxi.yandex.ru
Кому: elvi.namazov54@gmail.com
Тема: Re: Обращение в службу поддержки Яндекс.Про

Здравствуйте!

Спасибо, что написали нам — мы ответим вам как можно скорее.
Наши специалисты уже начали работу над обращением под номером SUPPARTNERS-8273966, но если вы хотите дополнить его или задать новые вопросы, просто ответьте на это письмо.

Остаёмся на связи!
-- 
Служба поддержки Яндекс.Такси";ru;Drugoe;drivers
695221f3f48d95668e5bcf0d; driver\n10397510 አድ ትሪብ አልተስተካከለም\n\n operator\nሰላም\n\nጥያቄዎን ተቀብለናል ጉዳዩን በዝርዝር ተመልክተን እስክንመለስ እባኮትን ለተወሰኑ ደቂቃዎች ይቆዩን:: በተቻለን ፍጥነት ከመፍትሄው ጋር ተመልሰን እንመጣለን::\n\n driver\nአልተመለሰም ምንድን ነው;taxi_intl_eth_drivers;አልተመለሰም ምንድን ነው;am;Drugoe;drivers
69423be7f48d95668e86f0b3; driver\nBarev dez. Norem durs eke qshelu inchuya jragir@ ind hangsti uxarkum?;intl_arm_driver;Barev dez. Norem durs eke qshelu inchuya jragir@ ind hangsti uxarkum?;hy;Drugoe;drivers
693fef4df48d95668e771851; driver\nHi\n\n driver\nBro mre id online ku nai ho rai\n\n driver\nPlz checked it;taxi_intl_pak_driver;Plz checked it;ur;Drugoe;drivers
69367b97f48d95668e822493; driver\nTrips unavailable 😕;taxi_intl_uae_driver;Trips unavailable 😕;en;Drugoe;drivers
6931df01f48d95668eb8f5d9; driver\nYandex jan barev dzez norva patviratun gomik es es chentarkva ira uzacin u gumars crvec sa indz 1 e dnelu xndrum em ushadir exeq sraq xaytarat erevuyt en\n\n operator\nЗдравствуйте!\n\nСпасибо за ваше сообщение. Представляю, как это повлияло на вашу работу. Сейчас уточню все у коллег и сразу же вернусь к вам с ответом.\n\n operator\nԲարև ձեզ։\n\nՄենք ստացել ենք ձեր հաղորդագրությունը․ կաշխատենք պատասխանել հնարավորինս արագ։\n\n driver\nXndrum em as patvitatun cacra gnahatelu indz xndrum em im reting@ chichacneq patviratun gomik er urish baner er uzu es aseci vor varorde vchareq patveri gumar@ na chvcharec es aseci vor varord em;intl_arm_driver_premium;Xndrum em as patvitatun cacra gnahatelu indz xndrum em im reting@ chichacneq patviratun gomik er urish baner er uzu es aseci vor varorde vchareq patveri gumar@ na chvcharec es aseci vor varord em;hy;Drugoe;drivers
694d0d2bf48d95668e3bf52d; driver\nI'm in the peak area but no ride come;taxi_intl_pak_driver;I'm in the peak area but no ride come;en;Raspredelenie_zakazov;drivers
6948f103f48d95668ea721f2; driver\nAab yengo chalaun ni xod dinxu kehi rider haru lai vayevane call ni utdain ani kehi sahayeta ni aaudain;organisations/yandex/lines/taxi-intl-nepal-driver;Aab yengo chalaun ni xod dinxu kehi rider haru lai vayevane call ni utdain ani kehi sahayeta ni aaudain;ne;Drugoe;drivers
694fe95ff48d95668eccdb6c;;taxi_intl_pak_driver;Kbsy wait kr rha hu cstmr ka;ur;Drugoe;drivers
695556ccf48d95668eb9c52e; driver\nЗдравствуйте почему не получаюсь новый заказ;intl_ru_driver;Здравствуйте почему не получаюсь новый заказ;ru;Raspredelenie_zakazov;drivers
69514febf48d95668e5d1563; driver\nDec 28\nमैले आज सबै ट्रीप जेन्युन नै गरेको छु भोलिको दिन हरुमा पनि जेन्युन ट्रीप नै गर्ने छु PLZ Ride bonus चै नरोकीदिनु है;organisations/yandex/lines/taxi-intl-nepal-driver;"Dec 28
मैले आज सबै ट्रीप जेन्युन नै गरेको छु भोलिको दिन हरुमा पनि जेन्युन ट्रीप नै गर्ने छु PLZ Ride bonus चै नरोकीदिनु है";ne;Drugoe;drivers
